company_id,batch,label_type,from_snapshot,to_snapshot,added,removed
29137,Summer 2023,tag,2025-11-01,2025-12-01,API|Artificial Intelligence|Automation|Robotic Process Automation,AI
29152,Summer 2023,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B
29160,Summer 2023,subindustry,2025-11-01,2025-12-01,Consumer,Consumer -> Home and Personal
29181,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Asset Management,B2B
29183,Winter 2024,subindustry,2025-11-01,2025-12-01,Industrials -> Aviation and Space,"B2B -> Engineering, Product and Design"
29185,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Infrastructure
29196,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29207,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Home and Personal,B2B
29246,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,B2B -> Security
29249,Winter 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29251,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Supply Chain and Logistics,B2B
29252,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Consumer Health and Wellness,Consumer -> Social
29253,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Analytics
29257,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Consumer Electronics,"B2B -> Engineering, Product and Design"
29261,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Human Resources,Unspecified
29265,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech,Unspecified
29272,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Consumer Health and Wellness,B2B -> Operations
29274,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,Consumer -> Gaming
29283,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Operations,B2B -> Productivity
29284,Winter 2024,tag,2025-11-01,2025-12-01,AI|Real Estate|Telecommunications,Automotive|Climate|Electric Vehicles|Energy
29284,Winter 2024,industry,2025-11-01,2025-12-01,Real Estate and Construction,Industrials
29284,Winter 2024,subindustry,2025-11-01,2025-12-01,Real Estate and Construction -> Housing and Real Estate,Industrials -> Energy
29285,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,Consumer
29286,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29297,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B
29299,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Sales,"B2B -> Engineering, Product and Design"
29302,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,Unspecified
29303,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech,B2B -> Analytics
29305,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Therapeutics,Healthcare -> Drug Discovery and Delivery
29306,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,Unspecified
29315,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare,Healthcare -> Therapeutics
29319,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Finance and Accounting
29324,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29325,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29326,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Finance and Accounting,B2B -> Infrastructure
29334,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29334,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29336,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Retail,Fintech
29338,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Payments,B2B -> Finance and Accounting
29339,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29339,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,Healthcare
29340,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29342,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,B2B -> Analytics
29343,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Payments,Unspecified
29347,Winter 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29348,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,B2B -> Marketing
29352,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B
29353,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Marketing,B2B
29355,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Analytics
29356,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Sales,B2B -> Productivity
29358,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Security,B2B
29370,Winter 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29372,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Gaming,"B2B -> Engineering, Product and Design"
29373,Winter 2024,tag,2025-11-01,2025-12-01,,Analytics|B2B|DevOps|SaaS
29373,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Analytics
29374,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Security,"B2B -> Engineering, Product and Design"
29375,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Analytics
29383,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Operations
29386,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29386,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,Unspecified
29395,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Finance and Accounting,Unspecified
29396,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,Unspecified
29399,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Asset Management,B2B
29400,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B
29402,Winter 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29402,Winter 2024,subindustry,2025-11-01,2025-12-01,Industrials -> Manufacturing and Robotics,Unspecified
29403,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Content,Unspecified
29404,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Human Resources,Unspecified
29407,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Marketing,"B2B -> Engineering, Product and Design"
29411,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,Unspecified
29412,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29413,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare Services,Unspecified
29415,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Banking and Exchange,Fintech
29419,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,Unspecified
29421,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,B2B -> Analytics
29422,Winter 2024,subindustry,2025-11-01,2025-12-01,Education,Consumer -> Content
29431,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Content,Unspecified
29440,Winter 2024,subindustry,2025-11-01,2025-12-01,"Consumer -> Travel, Leisure and Tourism",Fintech -> Credit and Lending
29442,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,Unspecified
29443,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B -> Sales
29444,Winter 2024,subindustry,2025-11-01,2025-12-01,Industrials -> Energy,Industrials -> Aviation and Space
29450,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,Unspecified
29451,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,"B2B -> Engineering, Product and Design"
29452,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B -> Productivity
29456,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29460,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,Unspecified
29463,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,Healthcare -> Consumer Health and Wellness
29473,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,Unspecified
29474,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29476,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Therapeutics,Unspecified
29477,Winter 2024,subindustry,2025-11-01,2025-12-01,Healthcare,Healthcare -> Diagnostics
29478,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Supply Chain and Logistics,B2B
29483,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Insurance,Unspecified
29498,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29499,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Supply Chain and Logistics,B2B
29500,Winter 2024,subindustry,2025-11-01,2025-12-01,Fintech -> Payments,Fintech -> Banking and Exchange
29501,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29502,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29503,Winter 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29503,Winter 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29505,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B -> Legal,"B2B -> Engineering, Product and Design"
29506,Winter 2024,subindustry,2025-11-01,2025-12-01,Education,Unspecified
29508,Winter 2024,subindustry,2025-11-01,2025-12-01,Consumer,Unspecified
29513,Winter 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29522,Winter 2024,subindustry,2025-11-01,2025-12-01,B2B,Unspecified
29568,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Sales,Fintech
29570,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29573,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,Education
29575,Summer 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Productivity
29577,Fall 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
29608,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Operations,Consumer -> Social
29611,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29643,Summer 2024,tag,2025-11-01,2025-12-01,AI|AIOps|Automation,
29643,Summer 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,Healthcare -> Consumer Health and Wellness
29649,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29654,Summer 2024,subindustry,2025-11-01,2025-12-01,"Consumer -> Travel, Leisure and Tourism","B2B -> Engineering, Product and Design"
29655,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,Fintech
29658,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,Industrials -> Climate
29665,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Infrastructure
29668,Summer 2024,tag,2025-11-01,2025-12-01,AI|B2B|Email|Productivity|SaaS,
29668,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,"B2B -> Engineering, Product and Design"
29685,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Supply Chain and Logistics
29693,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29693,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Marketing,"B2B -> Engineering, Product and Design"
29695,Summer 2024,tag,2025-11-01,2025-12-01,Analytics|Artificial Intelligence|CRM|Documents|Workflow Automation,
29695,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,Consumer
29699,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Infrastructure,B2B -> Supply Chain and Logistics
29702,Summer 2024,tag,2025-11-01,2025-12-01,Finance,FinOps|Workflow Automation
29703,Summer 2024,tag,2025-11-01,2025-12-01,,AI|Artificial Intelligence|Generative AI
29711,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29716,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Gaming,B2B
29729,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29731,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Legal
29734,Summer 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Operations
29745,Summer 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Healthcare
29758,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Gaming,Consumer -> Content
29763,Fall 2025,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29763,Fall 2025,subindustry,2025-11-01,2025-12-01,Industrials -> Manufacturing and Robotics,B2B
29766,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Supply Chain and Logistics
29769,Summer 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Marketing
29778,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B
29781,Summer 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B
29786,Summer 2024,tag,2025-11-01,2025-12-01,Consumer|Video,B2B|Developer Tools
29786,Summer 2024,industry,2025-11-01,2025-12-01,Consumer,B2B
29786,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Content,B2B -> Productivity
29788,Summer 2024,tag,2025-11-01,2025-12-01,Healthcare,
29788,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Security
29792,Summer 2024,industry,2025-11-01,2025-12-01,B2B,Fintech
29792,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Productivity
29795,Summer 2024,tag,2025-11-01,2025-12-01,AI|AI Assistant|Email|SaaS,B2B|Generative AI|GovTech|Procurement
29795,Summer 2024,industry,2025-11-01,2025-12-01,B2B,Government
29795,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,Government
29800,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29805,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Retail,B2B -> Supply Chain and Logistics
29810,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29810,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Home and Personal,"B2B -> Engineering, Product and Design"
29814,Summer 2024,subindustry,2025-11-01,2025-12-01,Industrials,"B2B -> Engineering, Product and Design"
29818,Summer 2024,industry,2025-11-01,2025-12-01,Healthcare,Fintech
29818,Summer 2024,subindustry,2025-11-01,2025-12-01,Healthcare,Fintech
29819,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Transportation Services,B2B -> Supply Chain and Logistics
29826,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,Developer Tools
29830,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Marketing,"B2B -> Engineering, Product and Design"
29834,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B -> Retail,Consumer
29841,Summer 2024,subindustry,2025-11-01,2025-12-01,Fintech,B2B -> Human Resources
29848,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer,"B2B -> Engineering, Product and Design"
29852,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B
29853,Summer 2024,tag,2025-11-01,2025-12-01,Consumer Products|Creator Economy,Enterprise Software
29857,Summer 2024,tag,2025-11-01,2025-12-01,,Digital Health|Health Tech|Healthcare IT
29858,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29955,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29955,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B -> Infrastructure
29957,Summer 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
29962,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29962,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,"B2B -> Engineering, Product and Design"
29966,Summer 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Sales
29982,Summer 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Job and Career Services,B2B
29983,Summer 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
29987,Summer 2024,tag,2025-11-01,2025-12-01,AI|Billing|Healthcare IT,
29992,Summer 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Infrastructure
30016,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B,"B2B -> Engineering, Product and Design"
30017,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,B2B
30019,Fall 2024,subindustry,2025-11-01,2025-12-01,Healthcare,B2B -> Sales
30020,Winter 2025,subindustry,2025-11-01,2025-12-01,Fintech -> Credit and Lending,Healthcare -> Healthcare IT
30024,Fall 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B -> Productivity
30033,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Sales,B2B
30038,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Recruiting and Talent,B2B -> Human Resources
30039,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,B2B -> Sales
30042,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Supply Chain and Logistics,Unspecified
30043,Fall 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Healthcare IT,"B2B -> Engineering, Product and Design"
30047,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B,Consumer
30049,Fall 2024,subindustry,2025-11-01,2025-12-01,Healthcare -> Drug Discovery and Delivery,Healthcare -> Healthcare IT
30051,Fall 2024,subindustry,2025-11-01,2025-12-01,Fintech,Fintech -> Payments
30059,Fall 2024,subindustry,2025-11-01,2025-12-01,Fintech,B2B -> Finance and Accounting
30064,Fall 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
30066,Fall 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
30068,Fall 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B -> Security
30077,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B,Consumer
30079,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B,Consumer -> Content
30083,Fall 2024,subindustry,2025-11-01,2025-12-01,Industrials -> Automotive,B2B
30096,Fall 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",B2B
30097,Fall 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
30097,Fall 2024,subindustry,2025-11-01,2025-12-01,Consumer -> Consumer Electronics,Industrials -> Manufacturing and Robotics
30100,Fall 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Unspecified
30101,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,Healthcare -> Healthcare Services
30108,Fall 2024,subindustry,2025-11-01,2025-12-01,"B2B -> Engineering, Product and Design",Real Estate and Construction -> Housing and Real Estate
30111,Fall 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B -> Infrastructure
30112,Fall 2024,subindustry,2025-11-01,2025-12-01,"Consumer -> Travel, Leisure and Tourism","B2B -> Engineering, Product and Design"
30113,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B -> Productivity,Unspecified
30116,Fall 2024,tag,2025-11-01,2025-12-01,Artificial Intelligence,AI
30116,Fall 2024,subindustry,2025-11-01,2025-12-01,Consumer,B2B -> Productivity
30119,Fall 2024,subindustry,2025-11-01,2025-12-01,B2B,B2B -> Analytics
30127,Fall 2024,subindustry,2025-11-01,2025-12-01,Industrials -> Manufacturing and Robotics,Unspecified
30129,Fall 2024,tag,2025-11-01,2025-12-01,AI,Artificial Intelligence
30131,Fall 2024,subindustry,2025-11-01,2025-12-01,Healthcare,Unspecified
30173,Spring 2025,subindustry,2025-11-01,2025-12-01,B2B,Industrials -> Climate
30177,Winter 2025,subindustry,2025-11-01,2025-12-01,Real Estate and Construction -> Construction,B2B
30182,Winter 2025,subindustry,2025-11-01,2025-12-01,B2B -> Infrastructure,B2B -> Marketing
