tag,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
Hydrogen Energy,Fall 2025,0,0.0,F25,2025,20253,146,False
Hydrogen Energy,Winter 2026,0,0.0,W26,2026,20260,199,False
Hydrogen Energy,Spring 2026,0,0.0,X26,2026,20261,195,False
Hydrogen Energy,Summer 2026,0,0.0,S26,2026,20262,235,False
Hydrogen Energy,Fall 2026,0,0.0,F26,2026,20263,35,True
Hydrogen Energy,Winter 2027,0,0.0,W27,2027,20270,1,True
Identity,Winter 2021,2,0.595,W21,2021,20210,336,False
Identity,Summer 2021,1,0.256,S21,2021,20212,391,False
Identity,Winter 2022,3,0.754,W22,2022,20220,398,False
Identity,Summer 2022,4,1.709,S22,2022,20222,234,False
Identity,Winter 2023,0,0.0,W23,2023,20230,274,False
Identity,Summer 2023,0,0.0,S23,2023,20232,220,False
Identity,Winter 2024,1,0.403,W24,2024,20240,248,False
Identity,Summer 2024,0,0.0,S24,2024,20242,248,False
Identity,Fall 2024,0,0.0,F24,2024,20243,94,False
Identity,Winter 2025,0,0.0,W25,2025,20250,166,False
Identity,Spring 2025,0,0.0,X25,2025,20251,143,False
Identity,Summer 2025,0,0.0,S25,2025,20252,166,False
Identity,Fall 2025,0,0.0,F25,2025,20253,146,False
Identity,Winter 2026,1,0.503,W26,2026,20260,199,False
Identity,Spring 2026,0,0.0,X26,2026,20261,195,False
Identity,Summer 2026,0,0.0,S26,2026,20262,235,False
Identity,Fall 2026,0,0.0,F26,2026,20263,35,True
Identity,Winter 2027,0,0.0,W27,2027,20270,1,True
Immigration,Winter 2021,0,0.0,W21,2021,20210,336,False
Immigration,Summer 2021,0,0.0,S21,2021,20212,391,False
Immigration,Winter 2022,0,0.0,W22,2022,20220,398,False
Immigration,Summer 2022,0,0.0,S22,2022,20222,234,False
Immigration,Winter 2023,0,0.0,W23,2023,20230,274,False
Immigration,Summer 2023,0,0.0,S23,2023,20232,220,False
Immigration,Winter 2024,0,0.0,W24,2024,20240,248,False
Immigration,Summer 2024,1,0.403,S24,2024,20242,248,False
Immigration,Fall 2024,0,0.0,F24,2024,20243,94,False
Immigration,Winter 2025,1,0.602,W25,2025,20250,166,False
Immigration,Spring 2025,0,0.0,X25,2025,20251,143,False
Immigration,Summer 2025,0,0.0,S25,2025,20252,166,False
Immigration,Fall 2025,1,0.685,F25,2025,20253,146,False
Immigration,Winter 2026,0,0.0,W26,2026,20260,199,False
Immigration,Spring 2026,0,0.0,X26,2026,20261,195,False
Immigration,Summer 2026,0,0.0,S26,2026,20262,235,False
Immigration,Fall 2026,0,0.0,F26,2026,20263,35,True
Immigration,Winter 2027,0,0.0,W27,2027,20270,1,True
Income Share Agreements,Winter 2021,1,0.298,W21,2021,20210,336,False
Income Share Agreements,Summer 2021,1,0.256,S21,2021,20212,391,False
Income Share Agreements,Winter 2022,0,0.0,W22,2022,20220,398,False
Income Share Agreements,Summer 2022,0,0.0,S22,2022,20222,234,False
Income Share Agreements,Winter 2023,0,0.0,W23,2023,20230,274,False
Income Share Agreements,Summer 2023,0,0.0,S23,2023,20232,220,False
Income Share Agreements,Winter 2024,0,0.0,W24,2024,20240,248,False
Income Share Agreements,Summer 2024,0,0.0,S24,2024,20242,248,False
Income Share Agreements,Fall 2024,0,0.0,F24,2024,20243,94,False
Income Share Agreements,Winter 2025,0,0.0,W25,2025,20250,166,False
Income Share Agreements,Spring 2025,0,0.0,X25,2025,20251,143,False
Income Share Agreements,Summer 2025,0,0.0,S25,2025,20252,166,False
Income Share Agreements,Fall 2025,0,0.0,F25,2025,20253,146,False
Income Share Agreements,Winter 2026,0,0.0,W26,2026,20260,199,False
Income Share Agreements,Spring 2026,0,0.0,X26,2026,20261,195,False
Income Share Agreements,Summer 2026,0,0.0,S26,2026,20262,235,False
Income Share Agreements,Fall 2026,0,0.0,F26,2026,20263,35,True
Income Share Agreements,Winter 2027,0,0.0,W27,2027,20270,1,True
India,Winter 2021,3,0.893,W21,2021,20210,336,False
India,Summer 2021,0,0.0,S21,2021,20212,391,False
India,Winter 2022,4,1.005,W22,2022,20220,398,False
India,Summer 2022,0,0.0,S22,2022,20222,234,False
India,Winter 2023,0,0.0,W23,2023,20230,274,False
India,Summer 2023,1,0.455,S23,2023,20232,220,False
India,Winter 2024,0,0.0,W24,2024,20240,248,False
India,Summer 2024,0,0.0,S24,2024,20242,248,False
India,Fall 2024,0,0.0,F24,2024,20243,94,False
India,Winter 2025,0,0.0,W25,2025,20250,166,False
India,Spring 2025,0,0.0,X25,2025,20251,143,False
India,Summer 2025,0,0.0,S25,2025,20252,166,False
India,Fall 2025,0,0.0,F25,2025,20253,146,False
India,Winter 2026,0,0.0,W26,2026,20260,199,False
India,Spring 2026,0,0.0,X26,2026,20261,195,False
India,Summer 2026,0,0.0,S26,2026,20262,235,False
India,Fall 2026,0,0.0,F26,2026,20263,35,True
India,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrial,Winter 2021,0,0.0,W21,2021,20210,336,False
Industrial,Summer 2021,1,0.256,S21,2021,20212,391,False
Industrial,Winter 2022,1,0.251,W22,2022,20220,398,False
Industrial,Summer 2022,0,0.0,S22,2022,20222,234,False
Industrial,Winter 2023,0,0.0,W23,2023,20230,274,False
Industrial,Summer 2023,0,0.0,S23,2023,20232,220,False
Industrial,Winter 2024,2,0.806,W24,2024,20240,248,False
Industrial,Summer 2024,5,2.016,S24,2024,20242,248,False
Industrial,Fall 2024,0,0.0,F24,2024,20243,94,False
Industrial,Winter 2025,3,1.807,W25,2025,20250,166,False
Industrial,Spring 2025,4,2.797,X25,2025,20251,143,False
Industrial,Summer 2025,3,1.807,S25,2025,20252,166,False
Industrial,Fall 2025,3,2.055,F25,2025,20253,146,False
Industrial,Winter 2026,0,0.0,W26,2026,20260,199,False
Industrial,Spring 2026,0,0.0,X26,2026,20261,195,False
Industrial,Summer 2026,9,3.83,S26,2026,20262,235,False
Industrial,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrial,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrial Workplace Safety,Winter 2021,0,0.0,W21,2021,20210,336,False
Industrial Workplace Safety,Summer 2021,1,0.256,S21,2021,20212,391,False
Industrial Workplace Safety,Winter 2022,0,0.0,W22,2022,20220,398,False
Industrial Workplace Safety,Summer 2022,0,0.0,S22,2022,20222,234,False
Industrial Workplace Safety,Winter 2023,0,0.0,W23,2023,20230,274,False
Industrial Workplace Safety,Summer 2023,0,0.0,S23,2023,20232,220,False
Industrial Workplace Safety,Winter 2024,0,0.0,W24,2024,20240,248,False
Industrial Workplace Safety,Summer 2024,0,0.0,S24,2024,20242,248,False
Industrial Workplace Safety,Fall 2024,0,0.0,F24,2024,20243,94,False
Industrial Workplace Safety,Winter 2025,0,0.0,W25,2025,20250,166,False
Industrial Workplace Safety,Spring 2025,0,0.0,X25,2025,20251,143,False
Industrial Workplace Safety,Summer 2025,0,0.0,S25,2025,20252,166,False
Industrial Workplace Safety,Fall 2025,0,0.0,F25,2025,20253,146,False
Industrial Workplace Safety,Winter 2026,0,0.0,W26,2026,20260,199,False
Industrial Workplace Safety,Spring 2026,0,0.0,X26,2026,20261,195,False
Industrial Workplace Safety,Summer 2026,0,0.0,S26,2026,20262,235,False
Industrial Workplace Safety,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrial Workplace Safety,Winter 2027,0,0.0,W27,2027,20270,1,True
Infrastructure,Winter 2021,7,2.083,W21,2021,20210,336,False
Infrastructure,Summer 2021,3,0.767,S21,2021,20212,391,False
Infrastructure,Winter 2022,6,1.508,W22,2022,20220,398,False
Infrastructure,Summer 2022,3,1.282,S22,2022,20222,234,False
Infrastructure,Winter 2023,6,2.19,W23,2023,20230,274,False
Infrastructure,Summer 2023,12,5.455,S23,2023,20232,220,False
Infrastructure,Winter 2024,7,2.823,W24,2024,20240,248,False
Infrastructure,Summer 2024,11,4.435,S24,2024,20242,248,False
Infrastructure,Fall 2024,5,5.319,F24,2024,20243,94,False
Infrastructure,Winter 2025,6,3.614,W25,2025,20250,166,False
Infrastructure,Spring 2025,9,6.294,X25,2025,20251,143,False
Infrastructure,Summer 2025,10,6.024,S25,2025,20252,166,False
Infrastructure,Fall 2025,7,4.795,F25,2025,20253,146,False
Infrastructure,Winter 2026,7,3.518,W26,2026,20260,199,False
Infrastructure,Spring 2026,3,1.538,X26,2026,20261,195,False
Infrastructure,Summer 2026,19,8.085,S26,2026,20262,235,False
Infrastructure,Fall 2026,6,17.143,F26,2026,20263,35,True
Infrastructure,Winter 2027,0,0.0,W27,2027,20270,1,True
Insurance,Winter 2021,5,1.488,W21,2021,20210,336,False
Insurance,Summer 2021,3,0.767,S21,2021,20212,391,False
Insurance,Winter 2022,10,2.513,W22,2022,20220,398,False
Insurance,Summer 2022,5,2.137,S22,2022,20222,234,False
Insurance,Winter 2023,3,1.095,W23,2023,20230,274,False
Insurance,Summer 2023,2,0.909,S23,2023,20232,220,False
Insurance,Winter 2024,5,2.016,W24,2024,20240,248,False
Insurance,Summer 2024,5,2.016,S24,2024,20242,248,False
Insurance,Fall 2024,1,1.064,F24,2024,20243,94,False
Insurance,Winter 2025,3,1.807,W25,2025,20250,166,False
Insurance,Spring 2025,2,1.399,X25,2025,20251,143,False
Insurance,Summer 2025,2,1.205,S25,2025,20252,166,False
Insurance,Fall 2025,0,0.0,F25,2025,20253,146,False
Insurance,Winter 2026,1,0.503,W26,2026,20260,199,False
Insurance,Spring 2026,2,1.026,X26,2026,20261,195,False
Insurance,Summer 2026,6,2.553,S26,2026,20262,235,False
Insurance,Fall 2026,2,5.714,F26,2026,20263,35,True
Insurance,Winter 2027,1,100.0,W27,2027,20270,1,True
International,Winter 2021,0,0.0,W21,2021,20210,336,False
International,Summer 2021,1,0.256,S21,2021,20212,391,False
International,Winter 2022,0,0.0,W22,2022,20220,398,False
International,Summer 2022,0,0.0,S22,2022,20222,234,False
International,Winter 2023,0,0.0,W23,2023,20230,274,False
International,Summer 2023,0,0.0,S23,2023,20232,220,False
International,Winter 2024,1,0.403,W24,2024,20240,248,False
International,Summer 2024,1,0.403,S24,2024,20242,248,False
International,Fall 2024,1,1.064,F24,2024,20243,94,False
International,Winter 2025,0,0.0,W25,2025,20250,166,False
International,Spring 2025,0,0.0,X25,2025,20251,143,False
International,Summer 2025,0,0.0,S25,2025,20252,166,False
International,Fall 2025,0,0.0,F25,2025,20253,146,False
International,Winter 2026,0,0.0,W26,2026,20260,199,False
International,Spring 2026,0,0.0,X26,2026,20261,195,False
International,Summer 2026,0,0.0,S26,2026,20262,235,False
International,Fall 2026,0,0.0,F26,2026,20263,35,True
International,Winter 2027,0,0.0,W27,2027,20270,1,True
Investing,Winter 2021,1,0.298,W21,2021,20210,336,False
Investing,Summer 2021,5,1.279,S21,2021,20212,391,False
Investing,Winter 2022,6,1.508,W22,2022,20220,398,False
Investing,Summer 2022,2,0.855,S22,2022,20222,234,False
Investing,Winter 2023,5,1.825,W23,2023,20230,274,False
Investing,Summer 2023,1,0.455,S23,2023,20232,220,False
Investing,Winter 2024,3,1.21,W24,2024,20240,248,False
Investing,Summer 2024,3,1.21,S24,2024,20242,248,False
Investing,Fall 2024,1,1.064,F24,2024,20243,94,False
Investing,Winter 2025,1,0.602,W25,2025,20250,166,False
Investing,Spring 2025,1,0.699,X25,2025,20251,143,False
Investing,Summer 2025,2,1.205,S25,2025,20252,166,False
Investing,Fall 2025,1,0.685,F25,2025,20253,146,False
Investing,Winter 2026,0,0.0,W26,2026,20260,199,False
Investing,Spring 2026,1,0.513,X26,2026,20261,195,False
Investing,Summer 2026,8,3.404,S26,2026,20262,235,False
Investing,Fall 2026,0,0.0,F26,2026,20263,35,True
Investing,Winter 2027,0,0.0,W27,2027,20270,1,True
Investments,Winter 2021,0,0.0,W21,2021,20210,336,False
Investments,Summer 2021,1,0.256,S21,2021,20212,391,False
Investments,Winter 2022,2,0.503,W22,2022,20220,398,False
Investments,Summer 2022,0,0.0,S22,2022,20222,234,False
Investments,Winter 2023,1,0.365,W23,2023,20230,274,False
Investments,Summer 2023,0,0.0,S23,2023,20232,220,False
Investments,Winter 2024,1,0.403,W24,2024,20240,248,False
Investments,Summer 2024,0,0.0,S24,2024,20242,248,False
Investments,Fall 2024,0,0.0,F24,2024,20243,94,False
Investments,Winter 2025,0,0.0,W25,2025,20250,166,False
Investments,Spring 2025,0,0.0,X25,2025,20251,143,False
Investments,Summer 2025,0,0.0,S25,2025,20252,166,False
Investments,Fall 2025,1,0.685,F25,2025,20253,146,False
Investments,Winter 2026,0,0.0,W26,2026,20260,199,False
Investments,Spring 2026,1,0.513,X26,2026,20261,195,False
Investments,Summer 2026,0,0.0,S26,2026,20262,235,False
Investments,Fall 2026,0,0.0,F26,2026,20263,35,True
Investments,Winter 2027,0,0.0,W27,2027,20270,1,True
IoT,Winter 2021,3,0.893,W21,2021,20210,336,False
IoT,Summer 2021,1,0.256,S21,2021,20212,391,False
IoT,Winter 2022,2,0.503,W22,2022,20220,398,False
IoT,Summer 2022,0,0.0,S22,2022,20222,234,False
IoT,Winter 2023,0,0.0,W23,2023,20230,274,False
IoT,Summer 2023,0,0.0,S23,2023,20232,220,False
IoT,Winter 2024,0,0.0,W24,2024,20240,248,False
IoT,Summer 2024,0,0.0,S24,2024,20242,248,False
IoT,Fall 2024,0,0.0,F24,2024,20243,94,False
IoT,Winter 2025,0,0.0,W25,2025,20250,166,False
IoT,Spring 2025,0,0.0,X25,2025,20251,143,False
IoT,Summer 2025,0,0.0,S25,2025,20252,166,False
IoT,Fall 2025,0,0.0,F25,2025,20253,146,False
IoT,Winter 2026,0,0.0,W26,2026,20260,199,False
IoT,Spring 2026,0,0.0,X26,2026,20261,195,False
IoT,Summer 2026,0,0.0,S26,2026,20262,235,False
IoT,Fall 2026,1,2.857,F26,2026,20263,35,True
IoT,Winter 2027,0,0.0,W27,2027,20270,1,True
IoT Security,Winter 2021,0,0.0,W21,2021,20210,336,False
IoT Security,Summer 2021,0,0.0,S21,2021,20212,391,False
IoT Security,Winter 2022,0,0.0,W22,2022,20220,398,False
IoT Security,Summer 2022,0,0.0,S22,2022,20222,234,False
IoT Security,Winter 2023,0,0.0,W23,2023,20230,274,False
IoT Security,Summer 2023,0,0.0,S23,2023,20232,220,False
IoT Security,Winter 2024,0,0.0,W24,2024,20240,248,False
IoT Security,Summer 2024,0,0.0,S24,2024,20242,248,False
IoT Security,Fall 2024,0,0.0,F24,2024,20243,94,False
IoT Security,Winter 2025,0,0.0,W25,2025,20250,166,False
IoT Security,Spring 2025,0,0.0,X25,2025,20251,143,False
IoT Security,Summer 2025,1,0.602,S25,2025,20252,166,False
IoT Security,Fall 2025,0,0.0,F25,2025,20253,146,False
IoT Security,Winter 2026,0,0.0,W26,2026,20260,199,False
IoT Security,Spring 2026,0,0.0,X26,2026,20261,195,False
IoT Security,Summer 2026,0,0.0,S26,2026,20262,235,False
IoT Security,Fall 2026,0,0.0,F26,2026,20263,35,True
IoT Security,Winter 2027,0,0.0,W27,2027,20270,1,True
Kids,Winter 2021,1,0.298,W21,2021,20210,336,False
Kids,Summer 2021,1,0.256,S21,2021,20212,391,False
Kids,Winter 2022,0,0.0,W22,2022,20220,398,False
Kids,Summer 2022,0,0.0,S22,2022,20222,234,False
Kids,Winter 2023,0,0.0,W23,2023,20230,274,False
Kids,Summer 2023,0,0.0,S23,2023,20232,220,False
Kids,Winter 2024,0,0.0,W24,2024,20240,248,False
Kids,Summer 2024,0,0.0,S24,2024,20242,248,False
Kids,Fall 2024,0,0.0,F24,2024,20243,94,False
Kids,Winter 2025,0,0.0,W25,2025,20250,166,False
Kids,Spring 2025,0,0.0,X25,2025,20251,143,False
Kids,Summer 2025,0,0.0,S25,2025,20252,166,False
Kids,Fall 2025,0,0.0,F25,2025,20253,146,False
Kids,Winter 2026,0,0.0,W26,2026,20260,199,False
Kids,Spring 2026,0,0.0,X26,2026,20261,195,False
Kids,Summer 2026,0,0.0,S26,2026,20262,235,False
Kids,Fall 2026,0,0.0,F26,2026,20263,35,True
Kids,Winter 2027,0,0.0,W27,2027,20270,1,True
Kubernetes,Winter 2021,1,0.298,W21,2021,20210,336,False
Kubernetes,Summer 2021,0,0.0,S21,2021,20212,391,False
Kubernetes,Winter 2022,2,0.503,W22,2022,20220,398,False
Kubernetes,Summer 2022,1,0.427,S22,2022,20222,234,False
Kubernetes,Winter 2023,1,0.365,W23,2023,20230,274,False
Kubernetes,Summer 2023,1,0.455,S23,2023,20232,220,False
Kubernetes,Winter 2024,0,0.0,W24,2024,20240,248,False
Kubernetes,Summer 2024,0,0.0,S24,2024,20242,248,False
Kubernetes,Fall 2024,0,0.0,F24,2024,20243,94,False
Kubernetes,Winter 2025,0,0.0,W25,2025,20250,166,False
Kubernetes,Spring 2025,0,0.0,X25,2025,20251,143,False
Kubernetes,Summer 2025,0,0.0,S25,2025,20252,166,False
Kubernetes,Fall 2025,0,0.0,F25,2025,20253,146,False
Kubernetes,Winter 2026,0,0.0,W26,2026,20260,199,False
Kubernetes,Spring 2026,1,0.513,X26,2026,20261,195,False
Kubernetes,Summer 2026,0,0.0,S26,2026,20262,235,False
Kubernetes,Fall 2026,0,0.0,F26,2026,20263,35,True
Kubernetes,Winter 2027,0,0.0,W27,2027,20270,1,True
Latin America,Winter 2021,3,0.893,W21,2021,20210,336,False
Latin America,Summer 2021,1,0.256,S21,2021,20212,391,False
Latin America,Winter 2022,0,0.0,W22,2022,20220,398,False
Latin America,Summer 2022,2,0.855,S22,2022,20222,234,False
Latin America,Winter 2023,0,0.0,W23,2023,20230,274,False
Latin America,Summer 2023,1,0.455,S23,2023,20232,220,False
Latin America,Winter 2024,1,0.403,W24,2024,20240,248,False
Latin America,Summer 2024,0,0.0,S24,2024,20242,248,False
Latin America,Fall 2024,0,0.0,F24,2024,20243,94,False
Latin America,Winter 2025,0,0.0,W25,2025,20250,166,False
Latin America,Spring 2025,0,0.0,X25,2025,20251,143,False
Latin America,Summer 2025,0,0.0,S25,2025,20252,166,False
Latin America,Fall 2025,0,0.0,F25,2025,20253,146,False
Latin America,Winter 2026,0,0.0,W26,2026,20260,199,False
Latin America,Spring 2026,0,0.0,X26,2026,20261,195,False
Latin America,Summer 2026,0,0.0,S26,2026,20262,235,False
Latin America,Fall 2026,0,0.0,F26,2026,20263,35,True
Latin America,Winter 2027,0,0.0,W27,2027,20270,1,True
Legal,Winter 2021,2,0.595,W21,2021,20210,336,False
Legal,Summer 2021,0,0.0,S21,2021,20212,391,False
Legal,Winter 2022,2,0.503,W22,2022,20220,398,False
Legal,Summer 2022,1,0.427,S22,2022,20222,234,False
Legal,Winter 2023,1,0.365,W23,2023,20230,274,False
Legal,Summer 2023,3,1.364,S23,2023,20232,220,False
Legal,Winter 2024,3,1.21,W24,2024,20240,248,False
Legal,Summer 2024,5,2.016,S24,2024,20242,248,False
Legal,Fall 2024,1,1.064,F24,2024,20243,94,False
Legal,Winter 2025,5,3.012,W25,2025,20250,166,False
Legal,Spring 2025,2,1.399,X25,2025,20251,143,False
Legal,Summer 2025,0,0.0,S25,2025,20252,166,False
Legal,Fall 2025,3,2.055,F25,2025,20253,146,False
Legal,Winter 2026,0,0.0,W26,2026,20260,199,False
Legal,Spring 2026,0,0.0,X26,2026,20261,195,False
Legal,Summer 2026,2,0.851,S26,2026,20262,235,False
Legal,Fall 2026,1,2.857,F26,2026,20263,35,True
Legal,Winter 2027,0,0.0,W27,2027,20270,1,True
LegalTech,Winter 2021,4,1.19,W21,2021,20210,336,False
LegalTech,Summer 2021,2,0.512,S21,2021,20212,391,False
LegalTech,Winter 2022,3,0.754,W22,2022,20220,398,False
LegalTech,Summer 2022,3,1.282,S22,2022,20222,234,False
LegalTech,Winter 2023,2,0.73,W23,2023,20230,274,False
LegalTech,Summer 2023,2,0.909,S23,2023,20232,220,False
LegalTech,Winter 2024,3,1.21,W24,2024,20240,248,False
LegalTech,Summer 2024,7,2.823,S24,2024,20242,248,False
LegalTech,Fall 2024,1,1.064,F24,2024,20243,94,False
LegalTech,Winter 2025,3,1.807,W25,2025,20250,166,False
LegalTech,Spring 2025,1,0.699,X25,2025,20251,143,False
LegalTech,Summer 2025,1,0.602,S25,2025,20252,166,False
LegalTech,Fall 2025,4,2.74,F25,2025,20253,146,False
LegalTech,Winter 2026,0,0.0,W26,2026,20260,199,False
LegalTech,Spring 2026,0,0.0,X26,2026,20261,195,False
LegalTech,Summer 2026,3,1.277,S26,2026,20262,235,False
LegalTech,Fall 2026,0,0.0,F26,2026,20263,35,True
LegalTech,Winter 2027,0,0.0,W27,2027,20270,1,True
Lending,Winter 2021,3,0.893,W21,2021,20210,336,False
Lending,Summer 2021,3,0.767,S21,2021,20212,391,False
Lending,Winter 2022,3,0.754,W22,2022,20220,398,False
Lending,Summer 2022,1,0.427,S22,2022,20222,234,False
Lending,Winter 2023,0,0.0,W23,2023,20230,274,False
Lending,Summer 2023,0,0.0,S23,2023,20232,220,False
Lending,Winter 2024,1,0.403,W24,2024,20240,248,False
Lending,Summer 2024,2,0.806,S24,2024,20242,248,False
Lending,Fall 2024,0,0.0,F24,2024,20243,94,False
Lending,Winter 2025,0,0.0,W25,2025,20250,166,False
Lending,Spring 2025,0,0.0,X25,2025,20251,143,False
Lending,Summer 2025,1,0.602,S25,2025,20252,166,False
Lending,Fall 2025,0,0.0,F25,2025,20253,146,False
Lending,Winter 2026,1,0.503,W26,2026,20260,199,False
Lending,Spring 2026,0,0.0,X26,2026,20261,195,False
Lending,Summer 2026,0,0.0,S26,2026,20262,235,False
Lending,Fall 2026,0,0.0,F26,2026,20263,35,True
Lending,Winter 2027,0,0.0,W27,2027,20270,1,True
Lidar,Winter 2021,0,0.0,W21,2021,20210,336,False
Lidar,Summer 2021,0,0.0,S21,2021,20212,391,False
Lidar,Winter 2022,0,0.0,W22,2022,20220,398,False
Lidar,Summer 2022,0,0.0,S22,2022,20222,234,False
Lidar,Winter 2023,0,0.0,W23,2023,20230,274,False
Lidar,Summer 2023,0,0.0,S23,2023,20232,220,False
Lidar,Winter 2024,0,0.0,W24,2024,20240,248,False
Lidar,Summer 2024,1,0.403,S24,2024,20242,248,False
Lidar,Fall 2024,0,0.0,F24,2024,20243,94,False
Lidar,Winter 2025,0,0.0,W25,2025,20250,166,False
Lidar,Spring 2025,0,0.0,X25,2025,20251,143,False
Lidar,Summer 2025,0,0.0,S25,2025,20252,166,False
Lidar,Fall 2025,0,0.0,F25,2025,20253,146,False
Lidar,Winter 2026,0,0.0,W26,2026,20260,199,False
Lidar,Spring 2026,0,0.0,X26,2026,20261,195,False
Lidar,Summer 2026,0,0.0,S26,2026,20262,235,False
Lidar,Fall 2026,0,0.0,F26,2026,20263,35,True
Lidar,Winter 2027,0,0.0,W27,2027,20270,1,True
Live,Winter 2021,1,0.298,W21,2021,20210,336,False
Live,Summer 2021,0,0.0,S21,2021,20212,391,False
Live,Winter 2022,0,0.0,W22,2022,20220,398,False
Live,Summer 2022,0,0.0,S22,2022,20222,234,False
Live,Winter 2023,0,0.0,W23,2023,20230,274,False
Live,Summer 2023,0,0.0,S23,2023,20232,220,False
Live,Winter 2024,0,0.0,W24,2024,20240,248,False
Live,Summer 2024,0,0.0,S24,2024,20242,248,False
Live,Fall 2024,1,1.064,F24,2024,20243,94,False
Live,Winter 2025,0,0.0,W25,2025,20250,166,False
Live,Spring 2025,0,0.0,X25,2025,20251,143,False
Live,Summer 2025,0,0.0,S25,2025,20252,166,False
Live,Fall 2025,0,0.0,F25,2025,20253,146,False
Live,Winter 2026,0,0.0,W26,2026,20260,199,False
Live,Spring 2026,0,0.0,X26,2026,20261,195,False
Live,Summer 2026,0,0.0,S26,2026,20262,235,False
Live,Fall 2026,0,0.0,F26,2026,20263,35,True
Live,Winter 2027,0,0.0,W27,2027,20270,1,True
