subindustry,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
Healthcare -> Consumer Health and Wellness,Spring 2025,2,1.399,X25,2025,20251,143,False
Healthcare -> Consumer Health and Wellness,Summer 2025,0,0.0,S25,2025,20252,166,False
Healthcare -> Consumer Health and Wellness,Fall 2025,2,1.37,F25,2025,20253,146,False
Healthcare -> Consumer Health and Wellness,Winter 2026,1,0.503,W26,2026,20260,199,False
Healthcare -> Consumer Health and Wellness,Spring 2026,2,1.026,X26,2026,20261,195,False
Healthcare -> Consumer Health and Wellness,Summer 2026,2,0.851,S26,2026,20262,235,False
Healthcare -> Consumer Health and Wellness,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Consumer Health and Wellness,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Diagnostics,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Diagnostics,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Diagnostics,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Diagnostics,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Diagnostics,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Diagnostics,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Diagnostics,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Diagnostics,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Diagnostics,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Diagnostics,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Diagnostics,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Diagnostics,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Diagnostics,Summer 2011,0,0.0,S11,2011,20112,60,False
Healthcare -> Diagnostics,Winter 2012,0,0.0,W12,2012,20120,66,False
Healthcare -> Diagnostics,Summer 2012,0,0.0,S12,2012,20122,83,False
Healthcare -> Diagnostics,Winter 2013,0,0.0,W13,2013,20130,46,True
Healthcare -> Diagnostics,Summer 2013,0,0.0,S13,2013,20132,52,False
Healthcare -> Diagnostics,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Diagnostics,Summer 2014,1,1.282,S14,2014,20142,78,False
Healthcare -> Diagnostics,Winter 2015,3,2.727,W15,2015,20150,110,False
Healthcare -> Diagnostics,Summer 2015,2,1.923,S15,2015,20152,104,False
Healthcare -> Diagnostics,Winter 2016,4,3.279,W16,2016,20160,122,False
Healthcare -> Diagnostics,Summer 2016,2,1.961,S16,2016,20162,102,False
Healthcare -> Diagnostics,Winter 2017,2,1.724,W17,2017,20170,116,False
Healthcare -> Diagnostics,Summer 2017,6,4.8,S17,2017,20172,125,False
Healthcare -> Diagnostics,Winter 2018,1,0.685,W18,2018,20180,146,False
Healthcare -> Diagnostics,Summer 2018,4,3.053,S18,2018,20182,131,False
Healthcare -> Diagnostics,Winter 2019,4,2.062,W19,2019,20190,194,False
Healthcare -> Diagnostics,Summer 2019,1,0.568,S19,2019,20192,176,False
Healthcare -> Diagnostics,Winter 2020,5,2.193,W20,2020,20200,228,False
Healthcare -> Diagnostics,Summer 2020,2,0.957,S20,2020,20202,209,False
Healthcare -> Diagnostics,Winter 2021,3,0.893,W21,2021,20210,336,False
Healthcare -> Diagnostics,Summer 2021,7,1.79,S21,2021,20212,391,False
Healthcare -> Diagnostics,Winter 2022,3,0.754,W22,2022,20220,398,False
Healthcare -> Diagnostics,Summer 2022,1,0.427,S22,2022,20222,234,False
Healthcare -> Diagnostics,Winter 2023,1,0.365,W23,2023,20230,274,False
Healthcare -> Diagnostics,Summer 2023,2,0.909,S23,2023,20232,220,False
Healthcare -> Diagnostics,Winter 2024,1,0.403,W24,2024,20240,248,False
Healthcare -> Diagnostics,Summer 2024,1,0.403,S24,2024,20242,248,False
Healthcare -> Diagnostics,Fall 2024,0,0.0,F24,2024,20243,94,False
Healthcare -> Diagnostics,Winter 2025,0,0.0,W25,2025,20250,166,False
Healthcare -> Diagnostics,Spring 2025,0,0.0,X25,2025,20251,143,False
Healthcare -> Diagnostics,Summer 2025,0,0.0,S25,2025,20252,166,False
Healthcare -> Diagnostics,Fall 2025,0,0.0,F25,2025,20253,146,False
Healthcare -> Diagnostics,Winter 2026,0,0.0,W26,2026,20260,199,False
Healthcare -> Diagnostics,Spring 2026,1,0.513,X26,2026,20261,195,False
Healthcare -> Diagnostics,Summer 2026,0,0.0,S26,2026,20262,235,False
Healthcare -> Diagnostics,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Diagnostics,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Drug Discovery and Delivery,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Drug Discovery and Delivery,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Drug Discovery and Delivery,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Drug Discovery and Delivery,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Drug Discovery and Delivery,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Drug Discovery and Delivery,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Drug Discovery and Delivery,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Drug Discovery and Delivery,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Drug Discovery and Delivery,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Drug Discovery and Delivery,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Drug Discovery and Delivery,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Drug Discovery and Delivery,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Drug Discovery and Delivery,Summer 2011,0,0.0,S11,2011,20112,60,False
Healthcare -> Drug Discovery and Delivery,Winter 2012,0,0.0,W12,2012,20120,66,False
Healthcare -> Drug Discovery and Delivery,Summer 2012,0,0.0,S12,2012,20122,83,False
Healthcare -> Drug Discovery and Delivery,Winter 2013,0,0.0,W13,2013,20130,46,True
Healthcare -> Drug Discovery and Delivery,Summer 2013,0,0.0,S13,2013,20132,52,False
Healthcare -> Drug Discovery and Delivery,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Drug Discovery and Delivery,Summer 2014,0,0.0,S14,2014,20142,78,False
Healthcare -> Drug Discovery and Delivery,Winter 2015,2,1.818,W15,2015,20150,110,False
Healthcare -> Drug Discovery and Delivery,Summer 2015,2,1.923,S15,2015,20152,104,False
Healthcare -> Drug Discovery and Delivery,Winter 2016,1,0.82,W16,2016,20160,122,False
Healthcare -> Drug Discovery and Delivery,Summer 2016,0,0.0,S16,2016,20162,102,False
Healthcare -> Drug Discovery and Delivery,Winter 2017,2,1.724,W17,2017,20170,116,False
Healthcare -> Drug Discovery and Delivery,Summer 2017,0,0.0,S17,2017,20172,125,False
Healthcare -> Drug Discovery and Delivery,Winter 2018,3,2.055,W18,2018,20180,146,False
Healthcare -> Drug Discovery and Delivery,Summer 2018,2,1.527,S18,2018,20182,131,False
Healthcare -> Drug Discovery and Delivery,Winter 2019,0,0.0,W19,2019,20190,194,False
Healthcare -> Drug Discovery and Delivery,Summer 2019,2,1.136,S19,2019,20192,176,False
Healthcare -> Drug Discovery and Delivery,Winter 2020,7,3.07,W20,2020,20200,228,False
Healthcare -> Drug Discovery and Delivery,Summer 2020,4,1.914,S20,2020,20202,209,False
Healthcare -> Drug Discovery and Delivery,Winter 2021,0,0.0,W21,2021,20210,336,False
Healthcare -> Drug Discovery and Delivery,Summer 2021,9,2.302,S21,2021,20212,391,False
Healthcare -> Drug Discovery and Delivery,Winter 2022,2,0.503,W22,2022,20220,398,False
Healthcare -> Drug Discovery and Delivery,Summer 2022,1,0.427,S22,2022,20222,234,False
Healthcare -> Drug Discovery and Delivery,Winter 2023,7,2.555,W23,2023,20230,274,False
Healthcare -> Drug Discovery and Delivery,Summer 2023,2,0.909,S23,2023,20232,220,False
Healthcare -> Drug Discovery and Delivery,Winter 2024,0,0.0,W24,2024,20240,248,False
Healthcare -> Drug Discovery and Delivery,Summer 2024,2,0.806,S24,2024,20242,248,False
Healthcare -> Drug Discovery and Delivery,Fall 2024,0,0.0,F24,2024,20243,94,False
Healthcare -> Drug Discovery and Delivery,Winter 2025,0,0.0,W25,2025,20250,166,False
Healthcare -> Drug Discovery and Delivery,Spring 2025,0,0.0,X25,2025,20251,143,False
Healthcare -> Drug Discovery and Delivery,Summer 2025,2,1.205,S25,2025,20252,166,False
Healthcare -> Drug Discovery and Delivery,Fall 2025,1,0.685,F25,2025,20253,146,False
Healthcare -> Drug Discovery and Delivery,Winter 2026,4,2.01,W26,2026,20260,199,False
Healthcare -> Drug Discovery and Delivery,Spring 2026,1,0.513,X26,2026,20261,195,False
Healthcare -> Drug Discovery and Delivery,Summer 2026,3,1.277,S26,2026,20262,235,False
Healthcare -> Drug Discovery and Delivery,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Drug Discovery and Delivery,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Healthcare IT,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Healthcare IT,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Healthcare IT,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Healthcare IT,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Healthcare IT,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Healthcare IT,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Healthcare IT,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Healthcare IT,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Healthcare IT,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Healthcare IT,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Healthcare IT,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Healthcare IT,Winter 2011,2,4.444,W11,2011,20110,45,True
Healthcare -> Healthcare IT,Summer 2011,2,3.333,S11,2011,20112,60,False
Healthcare -> Healthcare IT,Winter 2012,1,1.515,W12,2012,20120,66,False
Healthcare -> Healthcare IT,Summer 2012,2,2.41,S12,2012,20122,83,False
Healthcare -> Healthcare IT,Winter 2013,2,4.348,W13,2013,20130,46,True
Healthcare -> Healthcare IT,Summer 2013,0,0.0,S13,2013,20132,52,False
Healthcare -> Healthcare IT,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Healthcare IT,Summer 2014,4,5.128,S14,2014,20142,78,False
Healthcare -> Healthcare IT,Winter 2015,3,2.727,W15,2015,20150,110,False
Healthcare -> Healthcare IT,Summer 2015,2,1.923,S15,2015,20152,104,False
Healthcare -> Healthcare IT,Winter 2016,3,2.459,W16,2016,20160,122,False
Healthcare -> Healthcare IT,Summer 2016,3,2.941,S16,2016,20162,102,False
Healthcare -> Healthcare IT,Winter 2017,4,3.448,W17,2017,20170,116,False
Healthcare -> Healthcare IT,Summer 2017,5,4.0,S17,2017,20172,125,False
Healthcare -> Healthcare IT,Winter 2018,6,4.11,W18,2018,20180,146,False
Healthcare -> Healthcare IT,Summer 2018,6,4.58,S18,2018,20182,131,False
Healthcare -> Healthcare IT,Winter 2019,5,2.577,W19,2019,20190,194,False
Healthcare -> Healthcare IT,Summer 2019,2,1.136,S19,2019,20192,176,False
Healthcare -> Healthcare IT,Winter 2020,2,0.877,W20,2020,20200,228,False
Healthcare -> Healthcare IT,Summer 2020,4,1.914,S20,2020,20202,209,False
Healthcare -> Healthcare IT,Winter 2021,13,3.869,W21,2021,20210,336,False
Healthcare -> Healthcare IT,Summer 2021,3,0.767,S21,2021,20212,391,False
Healthcare -> Healthcare IT,Winter 2022,6,1.508,W22,2022,20220,398,False
Healthcare -> Healthcare IT,Summer 2022,7,2.991,S22,2022,20222,234,False
Healthcare -> Healthcare IT,Winter 2023,6,2.19,W23,2023,20230,274,False
Healthcare -> Healthcare IT,Summer 2023,9,4.091,S23,2023,20232,220,False
Healthcare -> Healthcare IT,Winter 2024,9,3.629,W24,2024,20240,248,False
Healthcare -> Healthcare IT,Summer 2024,7,2.823,S24,2024,20242,248,False
Healthcare -> Healthcare IT,Fall 2024,2,2.128,F24,2024,20243,94,False
Healthcare -> Healthcare IT,Winter 2025,4,2.41,W25,2025,20250,166,False
Healthcare -> Healthcare IT,Spring 2025,4,2.797,X25,2025,20251,143,False
Healthcare -> Healthcare IT,Summer 2025,5,3.012,S25,2025,20252,166,False
Healthcare -> Healthcare IT,Fall 2025,2,1.37,F25,2025,20253,146,False
Healthcare -> Healthcare IT,Winter 2026,4,2.01,W26,2026,20260,199,False
Healthcare -> Healthcare IT,Spring 2026,1,0.513,X26,2026,20261,195,False
Healthcare -> Healthcare IT,Summer 2026,1,0.426,S26,2026,20262,235,False
Healthcare -> Healthcare IT,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Healthcare IT,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Healthcare Services,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Healthcare Services,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Healthcare Services,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Healthcare Services,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Healthcare Services,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Healthcare Services,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Healthcare Services,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Healthcare Services,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Healthcare Services,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Healthcare Services,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Healthcare Services,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Healthcare Services,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Healthcare Services,Summer 2011,1,1.667,S11,2011,20112,60,False
Healthcare -> Healthcare Services,Winter 2012,1,1.515,W12,2012,20120,66,False
Healthcare -> Healthcare Services,Summer 2012,1,1.205,S12,2012,20122,83,False
Healthcare -> Healthcare Services,Winter 2013,3,6.522,W13,2013,20130,46,True
Healthcare -> Healthcare Services,Summer 2013,1,1.923,S13,2013,20132,52,False
Healthcare -> Healthcare Services,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Healthcare Services,Summer 2014,1,1.282,S14,2014,20142,78,False
Healthcare -> Healthcare Services,Winter 2015,1,0.909,W15,2015,20150,110,False
Healthcare -> Healthcare Services,Summer 2015,2,1.923,S15,2015,20152,104,False
Healthcare -> Healthcare Services,Winter 2016,2,1.639,W16,2016,20160,122,False
Healthcare -> Healthcare Services,Summer 2016,2,1.961,S16,2016,20162,102,False
Healthcare -> Healthcare Services,Winter 2017,3,2.586,W17,2017,20170,116,False
Healthcare -> Healthcare Services,Summer 2017,2,1.6,S17,2017,20172,125,False
Healthcare -> Healthcare Services,Winter 2018,6,4.11,W18,2018,20180,146,False
Healthcare -> Healthcare Services,Summer 2018,5,3.817,S18,2018,20182,131,False
Healthcare -> Healthcare Services,Winter 2019,2,1.031,W19,2019,20190,194,False
Healthcare -> Healthcare Services,Summer 2019,4,2.273,S19,2019,20192,176,False
Healthcare -> Healthcare Services,Winter 2020,2,0.877,W20,2020,20200,228,False
Healthcare -> Healthcare Services,Summer 2020,2,0.957,S20,2020,20202,209,False
Healthcare -> Healthcare Services,Winter 2021,3,0.893,W21,2021,20210,336,False
Healthcare -> Healthcare Services,Summer 2021,3,0.767,S21,2021,20212,391,False
Healthcare -> Healthcare Services,Winter 2022,8,2.01,W22,2022,20220,398,False
Healthcare -> Healthcare Services,Summer 2022,1,0.427,S22,2022,20222,234,False
Healthcare -> Healthcare Services,Winter 2023,2,0.73,W23,2023,20230,274,False
Healthcare -> Healthcare Services,Summer 2023,3,1.364,S23,2023,20232,220,False
Healthcare -> Healthcare Services,Winter 2024,1,0.403,W24,2024,20240,248,False
Healthcare -> Healthcare Services,Summer 2024,1,0.403,S24,2024,20242,248,False
Healthcare -> Healthcare Services,Fall 2024,0,0.0,F24,2024,20243,94,False
Healthcare -> Healthcare Services,Winter 2025,1,0.602,W25,2025,20250,166,False
Healthcare -> Healthcare Services,Spring 2025,2,1.399,X25,2025,20251,143,False
Healthcare -> Healthcare Services,Summer 2025,0,0.0,S25,2025,20252,166,False
Healthcare -> Healthcare Services,Fall 2025,0,0.0,F25,2025,20253,146,False
Healthcare -> Healthcare Services,Winter 2026,2,1.005,W26,2026,20260,199,False
Healthcare -> Healthcare Services,Spring 2026,4,2.051,X26,2026,20261,195,False
Healthcare -> Healthcare Services,Summer 2026,2,0.851,S26,2026,20262,235,False
Healthcare -> Healthcare Services,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Healthcare Services,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Industrial Bio,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Industrial Bio,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Industrial Bio,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Industrial Bio,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Industrial Bio,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Industrial Bio,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Industrial Bio,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Industrial Bio,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Industrial Bio,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Industrial Bio,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Industrial Bio,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Industrial Bio,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Industrial Bio,Summer 2011,0,0.0,S11,2011,20112,60,False
Healthcare -> Industrial Bio,Winter 2012,0,0.0,W12,2012,20120,66,False
Healthcare -> Industrial Bio,Summer 2012,0,0.0,S12,2012,20122,83,False
Healthcare -> Industrial Bio,Winter 2013,0,0.0,W13,2013,20130,46,True
Healthcare -> Industrial Bio,Summer 2013,0,0.0,S13,2013,20132,52,False
Healthcare -> Industrial Bio,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Industrial Bio,Summer 2014,1,1.282,S14,2014,20142,78,False
Healthcare -> Industrial Bio,Winter 2015,2,1.818,W15,2015,20150,110,False
Healthcare -> Industrial Bio,Summer 2015,0,0.0,S15,2015,20152,104,False
Healthcare -> Industrial Bio,Winter 2016,1,0.82,W16,2016,20160,122,False
Healthcare -> Industrial Bio,Summer 2016,1,0.98,S16,2016,20162,102,False
Healthcare -> Industrial Bio,Winter 2017,1,0.862,W17,2017,20170,116,False
Healthcare -> Industrial Bio,Summer 2017,0,0.0,S17,2017,20172,125,False
Healthcare -> Industrial Bio,Winter 2018,1,0.685,W18,2018,20180,146,False
Healthcare -> Industrial Bio,Summer 2018,6,4.58,S18,2018,20182,131,False
Healthcare -> Industrial Bio,Winter 2019,2,1.031,W19,2019,20190,194,False
Healthcare -> Industrial Bio,Summer 2019,2,1.136,S19,2019,20192,176,False
Healthcare -> Industrial Bio,Winter 2020,2,0.877,W20,2020,20200,228,False
Healthcare -> Industrial Bio,Summer 2020,4,1.914,S20,2020,20202,209,False
Healthcare -> Industrial Bio,Winter 2021,2,0.595,W21,2021,20210,336,False
Healthcare -> Industrial Bio,Summer 2021,1,0.256,S21,2021,20212,391,False
Healthcare -> Industrial Bio,Winter 2022,2,0.503,W22,2022,20220,398,False
Healthcare -> Industrial Bio,Summer 2022,0,0.0,S22,2022,20222,234,False
Healthcare -> Industrial Bio,Winter 2023,1,0.365,W23,2023,20230,274,False
Healthcare -> Industrial Bio,Summer 2023,0,0.0,S23,2023,20232,220,False
Healthcare -> Industrial Bio,Winter 2024,0,0.0,W24,2024,20240,248,False
Healthcare -> Industrial Bio,Summer 2024,2,0.806,S24,2024,20242,248,False
Healthcare -> Industrial Bio,Fall 2024,0,0.0,F24,2024,20243,94,False
Healthcare -> Industrial Bio,Winter 2025,0,0.0,W25,2025,20250,166,False
Healthcare -> Industrial Bio,Spring 2025,0,0.0,X25,2025,20251,143,False
Healthcare -> Industrial Bio,Summer 2025,1,0.602,S25,2025,20252,166,False
Healthcare -> Industrial Bio,Fall 2025,0,0.0,F25,2025,20253,146,False
Healthcare -> Industrial Bio,Winter 2026,0,0.0,W26,2026,20260,199,False
Healthcare -> Industrial Bio,Spring 2026,1,0.513,X26,2026,20261,195,False
Healthcare -> Industrial Bio,Summer 2026,0,0.0,S26,2026,20262,235,False
Healthcare -> Industrial Bio,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Industrial Bio,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Medical Devices,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Medical Devices,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Medical Devices,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Medical Devices,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Medical Devices,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Medical Devices,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Medical Devices,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Medical Devices,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Medical Devices,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Medical Devices,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Medical Devices,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Medical Devices,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Medical Devices,Summer 2011,0,0.0,S11,2011,20112,60,False
